chr,coor_s,coor_e,ids,length,centro,telo,gaps,genes,intra_frac,cpgisl_in,cpgisl_bor,ctcf,repli_in,repli_bor,repli_bor_deriv,repli_deriv,repli_vari,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA_l,LINE_l,LTR_l,SINE_l,Low_complexity_l,Retroposon_l,Satellite_l,Simple_repeat_l,rRNA_l,snRNA_l,scRNA_l,srpRNA_l,tRNA_l,RC_l,DNA_r,LINE_r,LTR_r,SINE_r,Low_complexity_r,Retroposon_r,Satellite_r,Simple_repeat_r,rRNA_r,snRNA_r,scRNA_r,srpRNA_r,tRNA_r,RC_r,L1_s_l,L2_s_l,MIR_s_l,Alu_s_l,Satellite_s_l,L1_s_r,L2_s_r,MIR_s_r,Alu_s_r,Satellite_s_r,used_coor_l_s,used_coor_l_e,used_coor_r_s,used_coor_r_e,CG_frac_l,CG_frac_r,CG_frac_in
1,10000,207666,id1,197666,121818793,0,2,6,0.206,3,0,0,23.697,21.076,0.0,31.0,12.717,1.306,1.305,18.837,38.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8450,8500,209166,209216,0.0,0.0,0.4437080732144122
1,257666,297956,id2,40290,121728503,247666,2,0,0.208,0,0,0,29.531,21.076,0.0,13.0,4.458,1.306,1.305,29.449,38.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256116,256166,299456,299506,0.0,0.0,0.39144459332043074
1,347968,535988,id3,188020,121490471,337968,2,1,0.229,3,0,0,20.982,21.076,0.0,3.885,1.31,1.306,1.305,31.596,38.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346418,346468,537488,537538,0.0,0.0,0.4298744814381449
1,585988,817292,id4,231304,121209167,575988,1,2,0.255,3,0,0,20.347,28.0,28.0,43.0,8.846,1.306,1.305,370.261,38.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584438,584488,818792,818842,0.0,0.56,0.428832837923747
1,817367,821400,id5,4033,121205059,807367,0,1,0.0,0,0,0,29.0,28.0,29.0,2.0,1.0,1.306,1.305,14.195,11.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,815817,815867,822900,822950,0.3,0.58,0.4780321342243708
1,823659,867135,id6,43476,121159324,813659,0,2,0.0,3,0,0,35.25,29.0,29.0,8.0,1.954,1.306,1.305,34.112,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822109,822159,868635,868685,0.58,0.4,0.46520784921249675
1,867192,872507,id7,5315,121153952,857192,0,1,0.097,1,0,0,28.429,29.0,33.0,3.0,0.976,1.306,1.305,28.116,5.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,865642,865692,874007,874057,0.6,0.42,0.4582080577269994
1,872879,898701,id8,25822,121127758,862879,0,1,0.095,0,0,0,24.0,28.5,29.0,7.0,2.496,1.306,1.305,16.286,16.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,871329,871379,900201,900251,0.52,0.36,0.44375824023315524
1,955921,960557,id9,4636,121065902,945921,0,1,0.0,1,1,0,56.0,55.5,56.0,2.0,0.632,1.306,1.305,6.825,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954371,954421,962057,962107,0.48,0.72,0.6286013619696176
1,1444514,1448930,id11,4416,120577529,1434514,0,0,1.0,0,0,0,77.6,77.5,78.0,1.0,0.548,1.116,1.116,73.505,65.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1442964,1443014,1450430,1450480,0.62,0.56,0.5221143473570659
1,1464079,1496342,id12,32263,120530117,1454079,0,2,1.0,4,0,0,75.5,76.5,77.0,3.0,0.663,1.116,1.116,41.249,38.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1462529,1462579,1497842,1497892,0.7,0.38,0.5750219777103479
1,1496432,1502033,id13,5601,120524426,1486432,0,1,1.0,0,0,0,76.333,76.0,77.0,1.0,0.516,1.116,1.116,6.423,38.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494882,1494932,1503533,1503583,0.64,0.66,0.5472619462853157
1,1504522,1534825,id14,30303,120491634,1494522,0,2,1.0,7,0,0,78.774,77.0,78.0,5.0,1.606,1.116,1.116,66.531,38.501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1502972,1503022,1536325,1536375,0.6,0.64,0.5900069062847191
1,1632457,1665030,id15,32573,120361429,1622457,0,3,1.0,5,1,0,80.222,80.5,81.0,2.0,0.751,1.116,1.116,77.757,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1630907,1630957,1666530,1666580,0.74,0.34,0.5456947685042026
1,1666823,1677750,id16,10927,120348709,1656823,0,1,1.0,2,0,0,77.917,79.5,81.0,3.0,1.165,1.116,1.116,71.03,20.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665273,1665323,1679250,1679300,0.68,0.52,0.5492209377468227
1,1685863,1699583,id17,13720,120326876,1675863,0,1,1.0,1,1,0,75.533,76.0,76.0,4.0,1.246,1.116,1.116,48.29,38.501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684313,1684363,1701083,1701133,0.62,0.82,0.5614234449760765
1,1699616,1730936,id18,31320,120295523,1689616,0,3,1.0,4,0,0,70.5,72.5,76.0,11.0,3.436,1.116,1.116,55.295,6.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698066,1698116,1732436,1732486,0.62,0.64,0.534965034965035
1,1733195,1740585,id19,7390,120285874,1723195,0,1,1.0,1,0,0,70.556,71.0,74.0,5.0,1.81,1.116,1.116,99.908,38.501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1731645,1731695,1742085,1742135,0.58,0.44,0.5280076997112608
1,1740642,1752193,id20,11551,120274266,1730642,0,2,1.0,1,0,0,73.167,72.5,74.0,2.0,0.577,1.116,1.116,52.308,63.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739092,1739142,1753693,1753743,0.7,0.64,0.5626417428355439
1,2548425,2550688,id21,2263,119475771,2538425,0,1,1.0,0,1,0,38.333,39.0,40.0,1.0,0.577,1.306,1.305,22.96,38.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2546875,2546925,2552188,2552238,0.78,0.5,0.6089682690480714
1,2551369,2554047,id22,2678,119472412,2541369,0,1,1.0,0,0,2,39.5,40.5,43.0,1.0,0.707,1.306,1.305,55.021,18.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2549819,2549869,2555547,2555597,0.58,0.72,0.6220500176118352
1,2567635,2570293,id23,2658,119456166,2557635,0,1,1.0,0,0,0,42.0,42.0,42.0,2.0,1.0,1.306,1.305,32.304,138.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2566085,2566135,2571793,2571843,0.5,0.4,0.5987981618946624
1,2576603,2578586,id24,1983,119447873,2566603,0,1,1.0,0,0,0,39.667,40.5,42.0,2.0,1.155,1.306,1.305,7.84,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2575053,2575103,2580086,2580136,0.5,0.42,0.5595023078466788
