chr,coor_s,coor_e,ids,length,centro,telo,gaps,genes,intra_frac,cpgisl_in,cpgisl_bor,ctcf,repli_in,repli_bor,repli_bor_deriv,repli_deriv,repli_vari,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA_l,LINE_l,LTR_l,SINE_l,Low_complexity_l,Retroposon_l,Satellite_l,Simple_repeat_l,rRNA_l,snRNA_l,scRNA_l,srpRNA_l,tRNA_l,RC_l,DNA_r,LINE_r,LTR_r,SINE_r,Low_complexity_r,Retroposon_r,Satellite_r,Simple_repeat_r,rRNA_r,snRNA_r,scRNA_r,srpRNA_r,tRNA_r,RC_r,L1_s_l,L2_s_l,MIR_s_l,Alu_s_l,Satellite_s_l,L1_s_r,L2_s_r,MIR_s_r,Alu_s_r,Satellite_s_r,used_coor_l_s,used_coor_l_e,used_coor_r_s,used_coor_r_e,CG_frac_l,CG_frac_r,CG_frac_in
1,428320,580929,id6580,152609,121445530,418320,1,1,1.0,1,0,0,15.831,15.839,0.0,3.259,1.137,1.288,1.288,32.928,36.641,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,428270,428320,580929,580979,0.28,0.0,0.4224839320875283
1,893634,895197,id3211,1563,121131262,883634,0,0,1.0,0,0,0,26.0,26.0,26.0,3.259,1.137,1.288,1.288,5.49,36.641,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,893584,893634,895197,895247,0.36,0.48,0.46449136276391556
1,1849878,1851152,id256,1274,120175307,1839878,0,1,0.0,0,0,0,70.5,70.667,71.0,1.0,0.707,1.116,1.116,33.113,34.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1849828,1849878,1851152,1851202,0.34,0.6,0.44427001569858715
1,1930701,1932288,id2868,1587,120094171,1920701,0,1,0.958,0,0,0,70.667,70.5,71.0,1.0,0.577,1.116,1.116,84.32,230.81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1930651,1930701,1932288,1932338,0.58,0.64,0.46880907372400754
1,2486089,2487507,id5743,1418,119538952,2476089,0,1,1.0,0,0,0,37.0,37.0,37.0,3.259,1.137,1.288,1.288,41.003,36.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2486039,2486089,2487507,2487557,0.7,0.62,0.6304654442877292
1,3034613,3035640,id872,1027,118990819,3024613,0,0,0.683,0,0,0,1.0,1.0,1.0,3.259,1.137,1.288,1.288,6.567,8.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3034563,3034613,3035640,3035690,0.5,0.62,0.5842259006815969
1,3450532,3455314,id4983,4782,118571145,3440532,0,1,1.0,1,0,0,6.833,6.5,7.0,1.0,0.408,1.288,1.288,15.882,36.641,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3450482,3450532,3455314,3455364,0.34,0.58,0.6131325805102468
1,4079442,4081727,id1228,2285,117944732,4069442,0,0,0.0,0,0,0,5.5,5.5,6.0,1.0,0.577,2.507,2.507,13.173,6.515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079392,4079442,4081727,4081777,0.52,0.48,0.4787746170678337
1,4575513,4685280,id3631,109767,117341179,4565513,0,2,1.0,2,0,1,2.0,1.5,2.0,2.0,0.588,2.507,2.507,8.103,8.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4575463,4575513,4685280,4685330,0.4,0.34,0.5021454535516139
1,4642368,4643902,id5428,1534,117382557,4632368,0,0,1.0,0,0,0,2.0,2.0,2.0,3.259,1.137,2.507,2.507,32.928,36.641,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4642318,4642368,4643902,4643952,0.54,0.42,0.4498044328552803
