chr,coor_s,coor_e,ids,length,centro,telo,gaps,genes,intra_frac,cpgisl_in,cpgisl_bor,ctcf,repli_in,repli_bor,repli_bor_deriv,repli_deriv,repli_vari,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA_l,LINE_l,LTR_l,SINE_l,Low_complexity_l,Retroposon_l,Satellite_l,Simple_repeat_l,rRNA_l,snRNA_l,scRNA_l,srpRNA_l,tRNA_l,RC_l,DNA_r,LINE_r,LTR_r,SINE_r,Low_complexity_r,Retroposon_r,Satellite_r,Simple_repeat_r,rRNA_r,snRNA_r,scRNA_r,srpRNA_r,tRNA_r,RC_r,L1_s_l,L2_s_l,MIR_s_l,Alu_s_l,Satellite_s_l,L1_s_r,L2_s_r,MIR_s_r,Alu_s_r,Satellite_s_r,used_coor_l_s,used_coor_l_e,used_coor_r_s,used_coor_r_e,CG_frac_l,CG_frac_r,CG_frac_in
1,10000,207666,id1,197666,121818793,0,2,6,0.206,3,0,0,23.697,21.078,0.0,31.0,12.717,1.306,1.305,18.837,38.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8800,8850,208816,208866,0.0,0.0,0.4437080732144122
1,257666,297956,id2,40290,121728503,247666,2,0,0.208,0,0,0,29.531,21.078,0.0,13.0,4.458,1.306,1.305,29.449,38.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256466,256516,299106,299156,0.0,0.0,0.39144459332043074
1,347968,535988,id3,188020,121490471,337968,2,1,0.229,3,0,0,20.982,21.078,0.0,3.885,1.31,1.306,1.305,31.596,38.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346768,346818,537138,537188,0.0,0.0,0.4298744814381449
1,585988,817292,id4,231304,121209167,575988,1,2,0.255,3,0,0,20.347,28.0,28.0,43.0,8.846,1.306,1.305,370.261,38.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584788,584838,818442,818492,0.0,0.56,0.4287428910666196
1,817367,821400,id5,4033,121205059,807367,0,1,0.0,0,0,0,29.0,28.0,29.0,2.0,1.0,1.306,1.305,14.195,38.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,816167,816217,822550,822600,0.3,0.52,0.48618348334122846
1,823659,867135,id6,43476,121159324,813659,0,2,0.0,3,0,0,35.25,29.0,29.0,8.0,1.954,1.306,1.305,34.112,80.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822459,822509,868285,868335,0.6,0.38,0.4651345683327508
1,867192,872507,id7,5315,121153952,857192,0,1,0.097,1,0,0,28.429,29.0,33.0,3.0,0.976,1.306,1.305,28.116,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865992,866042,873657,873707,0.42,0.54,0.45265922521339463
1,872879,898701,id8,25822,121127758,862879,0,1,0.095,0,0,0,24.0,28.5,29.0,7.0,2.496,1.306,1.305,16.286,38.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,871679,871729,899851,899901,0.32,0.68,0.4426072114358865
1,955921,960557,id9,4636,121065902,945921,0,1,0.0,1,1,0,56.0,55.5,56.0,2.0,0.632,1.306,1.305,6.825,99.87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,954721,954771,961707,961757,0.5,0.62,0.6330738177623991
1,1444514,1448930,id11,4416,120577529,1434514,0,0,1.0,0,0,0,77.6,77.5,78.0,1.0,0.548,1.116,1.116,73.505,20.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1443314,1443364,1450080,1450130,0.62,0.62,0.5195056581298392
1,1464079,1496342,id12,32263,120530117,1454079,0,2,1.0,4,0,0,75.5,76.5,77.0,3.0,0.663,1.116,1.116,41.249,38.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1462879,1462929,1497492,1497542,0.64,0.44,0.5750947545062639
1,1496432,1502033,id13,5601,120524426,1486432,0,1,1.0,0,0,0,76.333,75.667,76.0,1.0,0.516,1.116,1.116,6.423,38.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1495232,1495282,1503183,1503233,0.46,0.5,0.5437286419440577
1,1504522,1534825,id14,30303,120491634,1494522,0,2,1.0,7,1,0,78.774,77.0,77.0,5.0,1.606,1.116,1.116,66.531,38.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503322,1503372,1535975,1536025,0.62,0.7,0.5893629420605466
1,1632457,1665030,id15,32573,120361429,1622457,0,3,1.0,5,1,0,80.222,80.75,81.0,2.0,0.751,1.116,1.116,77.757,38.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631257,1631307,1666180,1666230,0.8,0.7,0.5435437157686462
1,1666823,1677750,id16,10927,120348709,1656823,0,1,1.0,2,0,0,77.917,79.5,81.0,3.0,1.165,1.116,1.116,71.03,38.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665623,1665673,1678900,1678950,0.56,0.52,0.5455507673697739
1,1685863,1699583,id17,13720,120326876,1675863,0,1,1.0,1,1,0,75.533,76.0,76.0,4.0,1.246,1.116,1.116,48.29,38.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1684663,1684713,1700733,1700783,0.6,0.62,0.5576779026217229
1,1699616,1730936,id18,31320,120295523,1689616,0,3,1.0,4,0,0,70.5,72.0,76.0,11.0,3.436,1.116,1.116,55.295,38.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1698416,1698466,1732086,1732136,0.7,0.52,0.5340273646638906
1,1733195,1740585,id19,7390,120285874,1723195,0,1,1.0,1,0,0,70.556,71.0,74.0,5.0,1.81,1.116,1.116,99.908,38.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1731995,1732045,1741735,1741785,0.48,0.54,0.5273477812177503
1,1740642,1752193,id20,11551,120274266,1730642,0,2,1.0,1,1,0,73.167,73.5,74.0,2.0,0.577,1.116,1.116,52.308,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739442,1739492,1753343,1753393,0.6,0.68,0.5586600245469642
1,2548425,2550688,id21,2263,119475771,2538425,0,1,1.0,0,0,0,38.333,38.5,39.0,1.0,0.577,1.306,1.305,22.96,86.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2547225,2547275,2551838,2551888,0.6,0.62,0.6015779092702169
