chr,coor_s,coor_e,ids,length,centro,telo,gaps,genes,intra_frac,cpgisl_in,cpgisl_bor,ctcf,repli_in,repli_bor,repli_bor_deriv,repli_deriv,repli_vari,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA_l,LINE_l,LTR_l,SINE_l,Low_complexity_l,Retroposon_l,Satellite_l,Simple_repeat_l,rRNA_l,snRNA_l,scRNA_l,srpRNA_l,tRNA_l,RC_l,DNA_r,LINE_r,LTR_r,SINE_r,Low_complexity_r,Retroposon_r,Satellite_r,Simple_repeat_r,rRNA_r,snRNA_r,scRNA_r,srpRNA_r,tRNA_r,RC_r,L1_s_l,L2_s_l,MIR_s_l,Alu_s_l,Satellite_s_l,L1_s_r,L2_s_r,MIR_s_r,Alu_s_r,Satellite_s_r,used_coor_l_s,used_coor_l_e,used_coor_r_s,used_coor_r_e,CG_frac_l,CG_frac_r,CG_frac_in
1,447487,449475,id4075,1988,121576984,437487,0,0,0.7,0,0,0,16.49,16.488,0.0,3.152,1.089,1.293,1.293,32.089,37.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,447437,447487,449475,449525,0.48,0.22,0.3591549295774648
1,900229,902532,id951,2303,121123927,890229,0,0,0.571,0,0,0,29.75,30.0,31.0,2.0,0.957,1.293,1.293,19.578,37.715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,900179,900229,902532,902582,0.46,0.58,0.5006513243595311
1,1229145,1231837,id1654,2692,120794622,1219145,0,1,0.0,1,1,0,66.0,66.0,66.0,3.152,1.089,1.116,1.116,6.425,37.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229095,1229145,1231837,1231887,0.52,0.8,0.5612927191679049
1,2702176,2703238,id665,1062,119323221,2692176,1,1,1.0,0,0,0,9.0,9.0,9.0,3.152,1.089,1.293,1.293,5.38,37.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702126,2702176,2703238,2703288,0.58,0.0,0.6132231404958678
1,3868695,3870388,id919,1693,118156071,3858695,0,1,0.0,0,0,0,18.0,18.0,18.0,3.152,1.089,1.293,1.293,9.28,37.715,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3868645,3868695,3870388,3870438,0.66,0.66,0.6060248080330773
1,4275678,4278436,id533,2758,117748023,4265678,0,0,0.0,0,0,0,2.0,2.0,2.0,3.152,1.089,2.507,2.507,12.313,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4275628,4275678,4278436,4278486,0.52,0.28,0.45395213923132705
1,4488669,4509177,id381,20508,117517282,4478669,0,0,1.0,0,0,0,1.381,1.5,2.0,1.0,0.498,2.507,2.507,16.519,37.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4488619,4488669,4509177,4509227,0.54,0.62,0.4890286717378584
1,5223416,5224564,id6191,1148,116801895,5213416,0,0,1.0,0,0,0,2.0,2.0,2.0,3.152,1.089,2.28,2.28,32.089,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5223366,5223416,5224564,5224614,0.62,0.5,0.4695121951219512
1,5954020,5955368,id6109,1348,116071091,5944020,0,1,1.0,0,0,0,10.0,10.0,10.0,3.152,1.089,2.28,2.28,8.247,10.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5953970,5954020,5955368,5955418,0.46,0.3,0.3486646884272997
1,6136158,6141835,id4622,5677,115884624,6126158,0,1,1.0,0,0,0,25.5,26.333,27.0,1.0,0.548,2.131,2.131,40.041,45.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6136108,6136158,6141835,6141885,0.72,0.6,0.5205214021490223
1,6450512,6456610,id3096,6098,115569849,6440512,0,1,0.0,3,0,0,53.143,53.0,53.0,1.0,0.378,2.131,2.131,20.387,37.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6450462,6450512,6456610,6456660,0.68,0.46,0.637258117415546
1,6964186,6968400,id6015,4214,115058059,6954186,0,1,1.0,0,0,0,12.8,12.5,13.0,1.0,0.447,2.131,2.131,21.708,11.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964136,6964186,6968400,6968450,0.5,0.58,0.49857617465590887
1,7188991,7190346,id5198,1355,114836113,7178991,0,1,0.933,0,0,0,7.0,7.0,7.0,3.152,1.089,1.691,1.691,11.857,23.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7188941,7188991,7190346,7190396,0.28,0.3,0.3874538745387454
1,8675747,8688485,id1232,12738,113337974,8665747,0,0,0.0,0,0,0,40.5,41.0,43.0,4.0,1.454,1.219,1.219,48.877,103.39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8675697,8675747,8688485,8688535,0.4,0.54,0.3962160464751138
1,8925559,8929106,id5676,3547,113097353,8915559,0,0,0.5,0,0,0,71.4,72.0,72.0,1.0,0.548,1.219,1.219,104.806,21.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8925509,8925559,8929106,8929156,0.46,0.48,0.4775866929799831
1,10498907,10500193,id657,1286,111526266,10488907,0,1,1.0,0,0,0,46.0,46.0,46.0,3.152,1.089,1.47,1.47,7.48,6.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10498857,10498907,10500193,10500243,0.56,0.5,0.4463452566096423
1,10597227,10598802,id3580,1575,111427657,10587227,0,1,1.0,0,0,0,39.5,39.5,40.0,1.0,0.707,1.47,1.47,14.61,10.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10597177,10597227,10598802,10598852,0.48,0.34,0.49142857142857144
1,10860821,10863290,id1322,2469,111163169,10850821,0,0,0.0,0,0,0,30.0,30.0,30.0,3.152,1.089,1.47,1.47,8.558,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10860771,10860821,10863290,10863340,0.68,0.56,0.5662211421628189
1,11377858,11381905,id5662,4047,110644554,11367858,0,0,1.0,0,0,0,23.8,23.667,24.0,1.0,0.447,3.06,3.06,15.665,37.715,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,11377808,11377858,11381905,11381955,0.54,0.46,0.4986409686187299
1,12877897,12905398,id5370,27501,109121061,12867897,0,2,1.0,0,0,0,1.759,1.5,2.0,2.0,0.786,0.998,0.998,15.106,37.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12877847,12877897,12905398,12905448,0.5,0.5,0.45667430275262716
1,13201631,13203211,id1213,1580,108823248,13191631,0,0,0.5,0,0,0,16.49,16.488,0.0,3.152,1.089,1.293,1.293,32.089,37.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13201581,13201631,13203211,13203261,0.24,0.5,0.44556962025316454
1,13750360,13751767,id1117,1407,108274692,13740360,0,1,1.0,0,0,0,14.667,14.5,15.0,1.0,0.577,1.293,1.293,27.79,4.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13750310,13750360,13751767,13751817,0.36,0.48,0.32551528073916136
1,13777532,13778644,id2183,1112,108247815,13767532,0,1,0.333,0,0,0,22.0,22.0,22.0,3.152,1.089,1.293,1.293,32.089,6.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13777482,13777532,13778644,13778694,0.56,0.52,0.454136690647482
1,14298568,14349840,id2458,51272,107676619,14288568,0,1,1.0,0,0,0,2.327,2.0,2.0,1.0,0.474,2.127,2.127,24.257,37.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14298518,14298568,14349840,14349890,0.32,0.58,0.4140076454985177
1,14457260,14605205,id2406,147945,107421254,14447260,0,1,1.0,1,0,0,2.221,3.5,5.0,4.0,1.07,2.127,2.127,31.137,37.715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14457210,14457260,14605205,14605255,0.3,0.34,0.43917672107877925
1,15742758,15759571,id1447,16813,106266888,15732758,0,3,1.0,3,0,0,49.833,49.5,50.0,2.0,0.514,2.334,2.334,90.654,37.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15742708,15742758,15759571,15759621,0.76,0.54,0.5746148813418188
1,16011764,16017976,id2918,6212,106008483,16001764,0,1,1.0,0,0,0,59.571,59.0,61.0,4.0,1.512,1.782,1.782,106.179,11.87,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,16011714,16011764,16017976,16018026,0.24,0.78,0.6088216355441082
1,17296477,17298130,id1072,1653,104728329,17286477,0,0,1.0,0,0,0,13.0,13.0,13.0,3.152,1.089,1.782,1.782,25.44,133.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17296427,17296477,17298130,17298180,0.34,0.62,0.47428917120387176
1,17638962,18108749,id2973,469787,103917710,17628962,0,4,1.0,3,0,0,3.623,5.5,8.0,8.0,1.936,2.579,2.579,24.164,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17638912,17638962,18108749,18108799,0.52,0.52,0.49698267512723854
1,17682632,17683803,id4777,1171,104342656,17672632,0,1,1.0,0,0,0,6.0,6.0,6.0,3.152,1.089,1.782,1.782,11.64,21.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17682582,17682632,17683803,17683853,0.52,0.48,0.6336464560204953
1,18573432,18574773,id6377,1341,103451686,18563432,0,0,0.0,0,0,0,4.0,4.0,4.0,3.152,1.089,3.376,3.376,25.88,37.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18573382,18573432,18574773,18574823,0.54,0.6,0.5145413870246085
1,18722795,18732791,id2714,9996,103293668,18712795,0,1,0.444,0,0,0,3.909,3.5,4.0,2.0,0.701,3.376,3.376,19.357,37.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18722745,18722795,18732791,18732841,0.54,0.58,0.5243097238895558
1,19043249,19076511,id2592,33262,102949948,19033249,0,1,0.667,0,0,0,16.143,15.5,16.0,3.0,0.733,2.134,2.134,57.995,43.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19043199,19043249,19076511,19076561,0.6,0.58,0.5505080873068366
1,19710426,19815614,id6477,105188,102210845,19700426,0,2,1.0,1,0,0,42.906,40.0,41.0,7.0,1.749,1.979,1.979,51.572,37.715,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19710376,19710426,19815614,19815664,0.5,0.44,0.48563524356390464
1,19949732,19990282,id3496,40550,102036177,19939732,0,1,1.0,0,0,0,16.268,15.5,21.0,11.0,3.225,1.824,1.824,28.137,37.715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19949682,19949732,19990282,19990332,0.48,0.52,0.46399506781750927
1,20457269,20458923,id5316,1654,101567536,20447269,0,0,1.0,0,0,0,5.333,5.5,6.0,1.0,0.577,1.824,1.824,8.33,37.715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20457219,20457269,20458923,20458973,0.56,0.52,0.45102781136638453
1,20532418,20539917,id3259,7499,101486542,20522418,0,0,1.0,0,0,0,4.222,4.5,5.0,1.0,0.441,1.824,1.824,45.541,10.31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20532368,20532418,20539917,20539967,0.54,0.36,0.4733964528603814
1,20684614,20686582,id2537,1968,101339877,20674614,0,1,0.364,0,0,0,7.0,7.0,7.0,3.152,1.089,1.824,1.824,14.328,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20684564,20684614,20686582,20686632,0.62,0.62,0.5929878048780488
