chr,coor_s,coor_e,ids,length,centro,telo,gaps,genes,intra_frac,cpgisl_in,cpgisl_bor,ctcf,repli_in,repli_bor,repli_bor_deriv,repli_deriv,repli_vari,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA_l,LINE_l,LTR_l,SINE_l,Low_complexity_l,Retroposon_l,Satellite_l,Simple_repeat_l,rRNA_l,snRNA_l,scRNA_l,srpRNA_l,tRNA_l,RC_l,DNA_r,LINE_r,LTR_r,SINE_r,Low_complexity_r,Retroposon_r,Satellite_r,Simple_repeat_r,rRNA_r,snRNA_r,scRNA_r,srpRNA_r,tRNA_r,RC_r,L1_s_l,L2_s_l,MIR_s_l,Alu_s_l,Satellite_s_l,L1_s_r,L2_s_r,MIR_s_r,Alu_s_r,Satellite_s_r,used_coor_l_s,used_coor_l_e,used_coor_r_s,used_coor_r_e,CG_frac_l,CG_frac_r,CG_frac_in
1,10000,207666,id1,197666,121818793,0,2,6,0.206,3,0,0,23.697,21.077,0.0,31.0,12.717,1.306,1.305,18.837,39.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8700,8750,208916,208966,0.0,0.0,0.4437080732144122
1,257666,297956,id2,40290,121728503,247666,2,0,0.208,0,0,0,29.531,21.077,0.0,13.0,4.458,1.306,1.305,29.449,39.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256366,256416,299206,299256,0.0,0.0,0.39144459332043074
1,347968,535988,id3,188020,121490471,337968,2,1,0.229,3,0,0,20.982,21.077,0.0,3.885,1.31,1.306,1.305,31.596,39.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346668,346718,537238,537288,0.0,0.0,0.4298744814381449
1,585988,817292,id4,231304,121209167,575988,1,2,0.255,3,0,0,20.347,28.0,28.0,43.0,8.846,1.306,1.305,370.261,39.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584688,584738,818542,818592,0.0,0.5,0.42876923209233125
1,817367,821400,id5,4033,121205059,807367,0,1,0.0,0,0,0,29.0,28.0,29.0,2.0,1.0,1.306,1.305,14.195,39.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816067,816117,822650,822700,0.26,0.5,0.4835450788305526
1,823659,867135,id6,43476,121159324,813659,0,2,0.0,3,0,0,35.25,29.0,29.0,8.0,1.954,1.306,1.305,34.112,39.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822359,822409,868385,868435,0.54,0.46,0.4651992343831564
1,867192,872507,id7,5315,121153952,857192,0,1,0.097,1,0,0,28.429,29.0,33.0,3.0,0.976,1.306,1.305,28.116,15.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865892,865942,873757,873807,0.42,0.62,0.45387076135636595
1,872879,898701,id8,25822,121127758,862879,0,1,0.095,0,0,0,24.0,28.5,29.0,7.0,2.496,1.306,1.305,16.286,10.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,871579,871629,899951,900001,0.42,0.44,0.4429771908763505
1,955921,960557,id9,4636,121065902,945921,0,1,0.0,1,1,0,56.0,55.5,56.0,2.0,0.632,1.306,1.305,6.825,178.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,954621,954671,961807,961857,0.52,0.68,0.6313060538116592
1,1444514,1448930,id11,4416,120577529,1434514,0,0,1.0,0,0,0,77.6,77.333,78.0,1.0,0.548,1.116,1.116,73.505,33.275,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1443214,1443264,1450180,1450230,0.54,0.7,0.5200983227299016
1,1464079,1496342,id12,32263,120530117,1454079,0,2,1.0,4,0,0,75.5,76.5,77.0,3.0,0.663,1.116,1.116,41.249,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1462779,1462829,1497592,1497642,0.58,0.62,0.5748640796248885
