chr,coor_s,coor_e,ids,length,centro,telo,gaps,genes,intra_frac,cpgisl_in,cpgisl_bor,ctcf,repli_in,repli_bor,repli_bor_deriv,repli_deriv,repli_vari,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA_l,LINE_l,LTR_l,SINE_l,Low_complexity_l,Retroposon_l,Satellite_l,Simple_repeat_l,rRNA_l,snRNA_l,scRNA_l,srpRNA_l,tRNA_l,RC_l,DNA_r,LINE_r,LTR_r,SINE_r,Low_complexity_r,Retroposon_r,Satellite_r,Simple_repeat_r,rRNA_r,snRNA_r,scRNA_r,srpRNA_r,tRNA_r,RC_r,L1_s_l,L2_s_l,MIR_s_l,Alu_s_l,Satellite_s_l,L1_s_r,L2_s_r,MIR_s_r,Alu_s_r,Satellite_s_r,used_coor_l_s,used_coor_l_e,used_coor_r_s,used_coor_r_e,CG_frac_l,CG_frac_r,CG_frac_in
1,10000,207666,id1,197666,121818793,0,2,6,0.206,3,0,0,23.697,21.082,0.0,31.0,12.717,1.306,1.306,18.837,37.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9300,9350,208316,208366,0.0,0.0,0.4437080732144122
1,257666,297956,id2,40290,121728503,247666,2,0,0.208,0,0,0,29.531,21.082,0.0,13.0,4.458,1.306,1.306,29.449,37.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256966,257016,298606,298656,0.0,0.0,0.39144459332043074
1,347968,535988,id3,188020,121490471,337968,2,1,0.229,3,0,0,20.982,21.082,0.0,3.885,1.31,1.306,1.306,31.596,37.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347268,347318,536638,536688,0.0,0.0,0.4298744814381449
1,585988,817292,id4,231304,121209167,575988,1,2,0.255,3,0,0,20.347,28.0,28.0,43.0,8.846,1.306,1.306,370.261,10.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585288,585338,817942,817992,0.0,0.54,0.42857204445709063
1,817367,821400,id5,4033,121205059,807367,0,1,0.0,0,0,0,29.0,28.5,29.0,2.0,1.0,1.306,1.306,14.195,37.926,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,816667,816717,822050,822100,0.4,0.56,0.4972810800675042
1,823659,867135,id6,43476,121159324,813659,0,2,0.0,3,0,0,35.25,29.0,29.0,8.0,1.954,1.306,1.306,34.112,14.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822959,823009,867785,867835,0.48,0.42,0.4651152403073075
1,867192,872507,id7,5315,121153952,857192,0,1,0.097,1,0,0,28.429,28.5,30.0,3.0,0.976,1.306,1.306,28.116,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866492,866542,873157,873207,0.58,0.56,0.44096749811035524
1,872879,898701,id8,25822,121127758,862879,0,1,0.095,0,0,0,24.0,28.5,29.0,7.0,2.496,1.306,1.306,16.286,37.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872179,872229,899351,899401,0.34,0.52,0.442998303959885
1,955921,960557,id9,4636,121065902,945921,0,1,0.0,1,1,0,56.0,55.5,56.0,2.0,0.632,1.306,1.306,6.825,37.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955221,955271,961207,961257,0.64,0.9,0.6305592991913747
1,1444514,1448930,id11,4416,120577529,1434514,0,0,1.0,0,0,0,77.6,77.5,78.0,1.0,0.548,1.116,1.116,73.505,14.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1443814,1443864,1449580,1449630,0.72,0.32,0.5262421273617914
