chr,coor_s,coor_e,ids,jumps,length,centro,telo,gaps,genes,intra_frac,cpgisl_in,cpgisl_bor,ctcf,repli_in,repli_bor,repli_bor_deriv,repli_deriv,repli_vari,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA_l,LINE_l,LTR_l,SINE_l,Low_complexity_l,Retroposon_l,Satellite_l,Simple_repeat_l,rRNA_l,snRNA_l,scRNA_l,srpRNA_l,tRNA_l,RC_l,DNA_r,LINE_r,LTR_r,SINE_r,Low_complexity_r,Retroposon_r,Satellite_r,Simple_repeat_r,rRNA_r,snRNA_r,scRNA_r,srpRNA_r,tRNA_r,RC_r,L1_s_l,L2_s_l,MIR_s_l,Alu_s_l,Satellite_s_l,L1_s_r,L2_s_r,MIR_s_r,Alu_s_r,Satellite_s_r,used_coor_l_s,used_coor_l_e,used_coor_r_s,used_coor_r_e,CG_frac_l,CG_frac_r,CG_frac_in
1,387941,390126,id206,1,2185,121636333,377941,0,0,0.0,0,0,0,17.738,17.748,0.0,3.278,1.118,1.359,1.359,32.199,36.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,387891,387941,390126,390176,0.588,0.353,0.46
1,1197233,1198664,id415,1,1431,120827795,1187233,0,1,1.0,1,0,0,66.0,66.0,0.0,3.278,1.118,1.116,1.116,75.285,36.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197183,1197233,1198664,1198714,0.686,0.627,0.7
1,1327108,1328233,id446,1,1125,120698226,1317108,0,1,1.0,1,0,0,73.0,73.0,0.0,3.278,1.118,1.116,1.116,32.199,36.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327058,1327108,1328233,1328283,0.686,0.706,0.684
1,1713478,1714555,id195,1,1077,120311904,1703478,0,1,1.0,0,0,0,69.0,69.0,2.0,3.278,1.118,1.116,1.116,11.357,36.368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1713428,1713478,1714555,1714605,0.255,0.49,0.403
1,2537232,2538899,id448,1,1667,119487560,2527232,0,0,1.0,0,0,0,40.0,40.0,1.0,3.278,1.118,1.359,1.359,52.353,97.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537182,2537232,2538899,2538949,0.549,0.667,0.621
1,3742028,3743105,id182,1,1077,118283354,3732028,0,1,0.0,0,0,0,21.333,21.5,1.0,1.0,0.577,1.359,1.359,17.776,20.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741978,3742028,3743105,3743155,0.608,0.608,0.573
1,4164113,4233057,id455,2,68944,117793402,4154113,0,0,1.0,0,0,0,1.543,2.0,1.0,2.0,0.829,2.507,2.507,10.511,12.82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4164063,4164113,4233057,4233107,0.353,0.373,0.461
1,4220310,4224282,id517,2,3972,117802177,4210310,0,0,0.05,0,0,0,1.0,1.0,0.0,3.278,1.118,2.507,2.507,8.132,36.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4220260,4220310,4224282,4224332,0.314,0.431,0.482
1,4266645,4268650,id278,1,2005,117757809,4256645,0,0,1.0,0,0,0,2.0,2.0,0.0,3.278,1.118,2.507,2.507,9.622,9.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4266595,4266645,4268650,4268700,0.314,0.549,0.504
1,4273344,4274813,id271,3,1469,117751646,4263344,0,0,1.0,0,0,0,2.0,2.0,0.0,3.278,1.118,2.507,2.507,14.058,36.368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4273294,4273344,4274813,4274863,0.275,0.255,0.459
1,5158698,5162093,id71,1,3395,116864366,5148698,0,0,0.0,0,0,0,1.5,2.0,0.0,2.0,1.0,2.28,2.28,32.199,36.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5158648,5158698,5162093,5162143,0.392,0.333,0.458
1,5227099,5230059,id146,1,2960,116796400,5217099,0,0,0.956,0,0,0,3.0,3.0,1.0,3.278,1.118,2.28,2.28,13.14,28.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5227049,5227099,5230059,5230109,0.471,0.235,0.367
1,5425418,5514695,id327,1,89277,116511764,5415418,0,0,1.0,0,0,0,1.579,1.0,0.0,1.0,0.497,2.28,2.28,14.958,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5425368,5425418,5514695,5514745,0.412,0.627,0.497
1,6060260,6061473,id411,1,1213,115964986,6050260,0,1,1.0,0,0,0,14.0,14.0,1.0,3.278,1.118,2.131,2.131,128.047,36.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060210,6060260,6061473,6061523,0.686,0.549,0.577
1,6164887,6166211,id172,2,1324,115860248,6154887,0,1,0.0,0,0,0,33.0,33.0,0.0,3.278,1.118,2.131,2.131,6.85,7.415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6164837,6164887,6166211,6166261,0.529,0.608,0.617
1,6230034,6232756,id149,2,2722,115793703,6220034,0,1,0.914,0,0,0,46.333,46.5,0.0,1.0,0.577,2.131,2.131,53.179,8.87,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,6229984,6230034,6232756,6232806,0.471,0.588,0.466
1,6423679,6424792,id534,1,1113,115601667,6413679,0,1,0.0,1,2,2,47.0,47.0,0.0,3.278,1.118,2.131,2.131,9.31,36.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6423629,6423679,6424792,6424842,0.608,0.804,0.66
1,6495248,6496374,id151,1,1126,115530085,6485248,0,0,0.0,0,0,0,51.5,51.5,0.0,1.0,0.707,2.131,2.131,27.365,14.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6495198,6495248,6496374,6496424,0.608,0.725,0.584
1,6528277,6538567,id521,2,10290,115487892,6518277,0,1,1.0,0,0,0,50.636,50.5,1.0,3.0,1.433,2.131,2.131,31.357,23.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6528227,6528277,6538567,6538617,0.588,0.569,0.465
1,6653402,6655812,id43,1,2410,115370647,6643402,0,1,1.0,0,0,0,57.667,57.667,1.0,1.0,0.577,2.131,2.131,13.44,27.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6653352,6653402,6655812,6655862,0.49,0.549,0.433
1,6666168,6667468,id259,1,1300,115358991,6656168,0,1,0.0,0,0,0,57.0,57.0,1.0,2.0,1.414,2.131,2.131,12.668,36.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6666118,6666168,6667468,6667518,0.235,0.49,0.474
1,7010831,7042151,id18,1,31320,114984308,7000831,0,1,1.0,0,0,0,10.909,11.0,0.0,3.0,0.843,1.911,1.911,53.119,15.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7010781,7010831,7042151,7042201,0.471,0.588,0.459
1,7644411,7660551,id467,1,16140,114365908,7634411,0,1,0.0,0,0,0,2.0,2.0,0.0,3.278,1.118,1.691,1.691,40.905,36.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7644361,7644411,7660551,7660601,0.412,0.49,0.543
1,8408917,8411298,id539,2,2381,113615161,8398917,0,1,0.0,0,0,0,31.667,31.5,1.0,1.0,0.577,1.219,1.219,7.525,36.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8408867,8408917,8411298,8411348,0.431,0.294,0.437
1,8913410,8915301,id286,3,1891,113111158,8903410,0,0,1.0,0,0,0,71.0,71.0,0.0,3.278,1.118,1.219,1.219,32.018,36.368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8913360,8913410,8915301,8915351,0.549,0.392,0.484
1,9729007,9730388,id544,2,1381,112296071,9719007,0,2,0.0,1,2,4,74.5,74.5,1.0,1.0,0.707,1.701,1.701,87.223,35.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9728957,9729007,9730388,9730438,0.353,0.569,0.55
1,10083837,10161945,id253,3,78108,111864514,10073837,0,1,0.0,0,0,0,58.938,58.5,1.0,17.0,5.51,1.47,1.47,51.309,5.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10083787,10083837,10161945,10161995,0.608,0.412,0.43
1,10127447,10233890,id254,1,106443,111792569,10117447,0,2,0.0,1,0,0,56.944,58.5,1.0,17.0,4.726,1.47,1.47,38.361,36.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10127397,10127447,10233890,10233940,0.529,0.667,0.446
1,12026115,12027989,id422,2,1874,109998470,12016115,0,1,0.1,0,0,0,85.0,85.0,1.0,3.278,1.118,0.998,0.998,18.162,36.368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12026065,12026115,12027989,12028039,0.608,0.549,0.522
1,12054487,12058520,id5,1,4033,109967939,12044487,0,0,0.0,0,0,0,79.6,79.5,1.0,1.0,0.548,0.998,0.998,152.612,5.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12054437,12054487,12058520,12058570,0.549,0.431,0.533
1,12116903,12121140,id265,1,4237,109905319,12106903,0,1,0.0,0,0,0,81.2,81.333,1.0,1.0,0.447,0.998,0.998,49.277,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12116853,12116903,12121140,12121190,0.608,0.373,0.474
1,12422161,12423942,id373,1,1781,109602517,12412161,0,1,0.0,0,0,0,65.667,65.5,2.0,1.0,0.577,0.998,0.998,28.547,53.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12422111,12422161,12423942,12423992,0.51,0.412,0.378
1,13135054,13136107,id392,1,1053,108890352,13125054,0,0,1.0,0,0,0,26.0,26.0,0.0,3.278,1.118,1.359,1.359,32.199,36.368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13135004,13135054,13136107,13136157,0.471,0.373,0.547
1,13657205,13659631,id42,2,2426,108366828,13647205,0,0,0.118,0,0,0,10.75,10.5,1.0,1.0,0.5,1.359,1.359,29.78,37.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13657155,13657205,13659631,13659681,0.353,0.392,0.549
1,13723148,13735614,id566,1,12466,108290845,13713148,0,1,0.0,0,0,0,13.5,14.0,1.0,3.0,0.76,1.359,1.359,40.353,4.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13723098,13723148,13735614,13735664,0.588,0.49,0.412
1,14657387,14659303,id561,1,1916,107367156,14647387,0,1,0.167,0,0,0,3.0,3.0,0.0,3.278,1.118,2.127,2.127,5.933,36.368,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14657337,14657387,14659303,14659353,0.627,0.373,0.466
1,14801671,14888529,id315,1,86858,107137930,14791671,0,1,0.5,0,0,0,5.102,6.0,0.0,2.0,0.774,2.334,2.334,35.236,8.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14801621,14801671,14888529,14888579,0.412,0.314,0.481
1,15196124,15259030,id86,1,62906,106767429,15186124,0,2,0.0,2,0,0,17.703,15.0,1.0,14.0,3.791,2.334,2.334,20.616,5.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15196074,15196124,15259030,15259080,0.549,0.569,0.466
1,15307717,15314056,id39,1,6339,106712403,15297717,0,1,1.0,0,0,0,21.0,21.0,1.0,2.0,1.0,2.334,2.334,27.765,99.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15307667,15307717,15314056,15314106,0.549,0.078,0.511
1,16239151,16245306,id219,2,6155,105781153,16229151,0,0,0.235,0,0,0,34.429,34.0,1.0,1.0,0.535,1.782,1.782,42.306,10.505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16239101,16239151,16245306,16245356,0.49,0.471,0.519
1,16418223,16420355,id185,1,2132,105606104,16408223,0,1,0.0,0,0,0,56.0,56.0,1.0,3.278,1.118,1.782,1.782,9.847,5.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,16418173,16418223,16420355,16420405,0.588,0.49,0.496
1,16446814,16449642,id406,1,2828,105576817,16436814,0,1,0.0,0,0,0,58.0,58.0,0.0,3.278,1.118,1.782,1.782,38.762,4.71,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16446764,16446814,16449642,16449692,0.608,0.549,0.516
1,16456305,16458430,id184,1,2125,105568029,16446305,0,1,0.0,0,0,0,60.25,60.0,1.0,1.0,0.5,1.782,1.782,9.85,36.368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16456255,16456305,16458430,16458480,0.588,0.333,0.464
1,17486939,17489737,id513,2,2798,104536722,17476939,0,0,0.952,0,0,0,8.5,8.5,0.0,1.0,0.577,1.782,1.782,22.222,36.368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17486889,17486939,17489737,17489787,0.588,0.412,0.494
1,17604567,17606400,id156,1,1833,104420059,17594567,0,1,1.0,0,0,0,6.0,6.0,0.0,3.278,1.118,1.782,1.782,31.195,36.368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17604517,17604567,17606400,17606450,0.588,0.627,0.543
1,17791231,17792323,id465,1,1092,104234136,17781231,0,1,0.0,0,0,0,3.0,3.0,0.0,3.278,1.118,1.782,1.782,9.08,36.368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17791181,17791231,17792323,17792373,0.686,0.451,0.54
1,17990834,18016656,id8,1,25822,104009803,17980834,0,0,0.0,0,0,0,2.296,2.5,0.0,1.0,0.465,3.376,3.376,37.306,5.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17990784,17990834,18016656,18016706,0.471,0.569,0.488
1,18431108,18433158,id558,2,2050,103593301,18421108,0,0,1.0,0,0,0,5.333,5.5,1.0,1.0,0.577,3.376,3.376,9.762,13.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18431058,18431108,18433158,18433208,0.569,0.529,0.492
1,19225455,19226569,id531,1,1114,102799890,19215455,0,2,0.0,0,0,0,18.0,18.0,0.0,3.278,1.118,2.134,2.134,5.34,36.368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19225405,19225455,19226569,19226619,0.529,0.588,0.432
1,19335879,19337125,id137,1,1246,102689334,19325879,0,0,0.5,0,0,0,20.0,20.0,1.0,3.278,1.118,2.134,2.134,192.805,333.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19335829,19335879,19337125,19337175,0.647,0.49,0.532
1,19475496,19499268,id350,1,23772,102527191,19465496,0,1,1.0,1,0,0,22.083,21.5,1.0,3.0,0.654,2.134,2.134,26.752,21.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19475446,19475496,19499268,19499318,0.569,0.333,0.496
1,19724241,19725336,id258,1,1095,102301123,19714241,0,1,1.0,0,0,0,41.0,41.0,0.0,3.278,1.118,2.134,2.134,334.068,514.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19724191,19724241,19725336,19725386,0.412,0.353,0.465
1,19894088,19896963,id386,1,2875,102129496,19884088,0,1,1.0,0,0,0,27.0,27.0,1.0,3.278,1.118,1.824,1.824,14.26,12.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19894038,19894088,19896963,19897013,0.333,0.294,0.374
1,21066280,21068820,id122,1,2540,100957639,21056280,0,1,0.0,0,0,0,22.75,22.5,1.0,1.0,0.5,1.268,1.268,32.199,36.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21066230,21066280,21068820,21068870,0.706,0.353,0.352
1,21078623,21435203,id308,6,356580,100591256,21068623,0,3,0.0,5,0,0,28.235,26.5,0.0,25.0,6.82,1.268,1.268,47.912,92.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,21078573,21078623,21435203,21435253,0.235,0.529,0.47
1,21311460,21344033,id15,1,32573,100682426,21301460,0,0,0.954,0,0,2,38.909,40.333,1.0,4.0,1.071,1.268,1.268,27.274,36.368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21311410,21311460,21344033,21344083,0.608,0.431,0.526
1,21346906,21350034,id207,1,3128,100676425,21336906,0,0,1.0,0,0,0,39.75,39.5,1.0,1.0,0.5,1.268,1.268,22.901,36.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21346856,21346906,21350034,21350084,0.373,0.51,0.492
1,22417053,22418100,id338,1,1047,99608359,22407053,0,0,0.0,0,0,0,22.5,22.5,1.0,1.0,0.707,1.013,1.013,48.532,83.485,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22417003,22417053,22418100,22418150,0.451,0.314,0.529
1,23432240,23434755,id127,2,2515,98591704,23422240,0,1,1.0,0,0,0,48.0,48.5,1.0,2.0,0.816,1.376,1.376,9.057,36.368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23432190,23432240,23434755,23434805,0.51,0.569,0.505
1,23445611,23447897,id489,1,2286,98578562,23435611,0,1,0.0,0,0,0,47.0,47.0,1.0,2.0,1.0,1.376,1.376,9.68,10.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23445561,23445611,23447897,23447947,0.275,0.373,0.438
