chr,coor_s,coor_e,ids,jumps,length,centro,telo,gaps,genes,intra_frac,cpgisl_in,cpgisl_bor,ctcf,repli_in,repli_bor,repli_bor_deriv,repli_deriv,repli_vari,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA_l,LINE_l,LTR_l,SINE_l,Low_complexity_l,Retroposon_l,Satellite_l,Simple_repeat_l,rRNA_l,snRNA_l,scRNA_l,srpRNA_l,tRNA_l,RC_l,DNA_r,LINE_r,LTR_r,SINE_r,Low_complexity_r,Retroposon_r,Satellite_r,Simple_repeat_r,rRNA_r,snRNA_r,scRNA_r,srpRNA_r,tRNA_r,RC_r,L1_s_l,L2_s_l,MIR_s_l,Alu_s_l,Satellite_s_l,L1_s_r,L2_s_r,MIR_s_r,Alu_s_r,Satellite_s_r,used_coor_l_s,used_coor_l_e,used_coor_r_s,used_coor_r_e,CG_frac_l,CG_frac_r,CG_frac_in
1,208130,210024,id493,2,1894,121816435,198130,4,0,0.0,0,0,0,17.805,17.783,0.0,3.297,1.132,1.343,1.343,32.211,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208080,208130,210024,210074,-1.0,-1.0,-1.0
1,692495,695015,id335,1,2520,121331444,682495,0,0,1.0,0,0,0,16.0,16.0,0.0,3.297,1.132,1.343,1.343,32.211,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692445,692495,695015,695065,0.235,0.314,0.376
1,777268,778960,id503,1,1692,121247499,767268,0,1,1.0,1,2,0,23.5,23.667,0.0,1.0,0.707,1.343,1.343,32.211,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777218,777268,778960,779010,0.255,0.706,0.542
1,790673,791772,id257,2,1099,121234687,780673,0,0,1.0,0,0,0,22.0,22.0,0.0,3.297,1.132,1.343,1.343,32.211,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790623,790673,791772,791822,0.471,0.51,0.396
1,1024366,1025478,id375,1,1112,121000981,1014366,0,1,1.0,0,0,4,70.5,70.5,1.0,1.0,0.707,1.343,1.343,34.987,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024316,1024366,1025478,1025528,0.529,0.686,0.679
1,1025217,1027922,id47,1,2705,120998537,1015217,0,1,0.0,0,0,0,70.0,69.5,1.0,2.0,0.816,1.343,1.343,25.162,17.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025167,1025217,1027922,1027972,0.725,0.725,0.66
1,1150582,1201327,id25,1,50745,120825132,1140582,0,1,1.0,5,2,0,66.096,65.5,0.0,3.0,0.748,1.116,1.116,36.912,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150532,1150582,1201327,1201377,0.686,0.824,0.593
1,1214897,1216796,id231,1,1899,120809663,1204897,0,0,0.05,0,0,0,66.333,66.5,0.0,1.0,0.577,1.116,1.116,16.23,34.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1214847,1214897,1216796,1216846,0.471,0.667,0.626
1,1654366,1656197,id179,1,1831,120370262,1644366,0,1,1.0,0,0,0,80.0,80.0,0.0,3.297,1.132,1.116,1.116,32.211,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1654316,1654366,1656197,1656247,0.471,0.549,0.462
1,1797869,1799499,id270,1,1630,120226960,1787869,0,1,1.0,0,0,2,72.667,72.5,1.0,1.0,0.577,1.116,1.116,72.07,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1797819,1797869,1799499,1799549,0.647,0.51,0.501
1,2405305,2407141,id226,1,1836,119619318,2395305,0,2,0.0,0,0,0,30.0,30.0,1.0,3.297,1.132,1.343,1.343,6.887,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405255,2405305,2407141,2407191,0.706,0.529,0.595
1,2924110,2925351,id344,1,1241,119101108,2914110,0,0,0.956,0,0,0,3.0,3.0,0.0,3.297,1.132,1.343,1.343,8.683,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2924060,2924110,2925351,2925401,0.588,0.686,0.627
1,2985746,2987069,id69,1,1323,119039390,2975746,0,0,1.0,0,0,0,3.0,3.0,0.0,3.297,1.132,1.343,1.343,8.574,11.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2985696,2985746,2987069,2987119,0.333,0.686,0.471
1,3487258,3489651,id135,1,2393,118536808,3477258,0,1,1.0,0,0,0,9.667,9.5,0.0,1.0,0.577,1.343,1.343,13.245,8.935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3487208,3487258,3489651,3489701,0.451,0.686,0.462
1,4381301,4382923,id274,1,1622,117643536,4371301,0,0,0.0,0,0,0,1.0,1.0,0.0,3.297,1.132,2.507,2.507,32.211,5.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4381251,4381301,4382923,4382973,0.471,0.569,0.444
1,4475896,4477169,id134,1,1273,117549290,4465896,0,0,0.914,0,0,0,2.0,2.0,1.0,3.297,1.132,2.507,2.507,29.505,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4475846,4475896,4477169,4477219,0.471,0.588,0.404
1,4715266,4718394,id207,1,3128,117308065,4705266,0,1,0.0,0,0,0,3.0,3.0,0.0,3.297,1.132,2.507,2.507,8.495,5.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4715216,4715266,4718394,4718444,0.569,0.471,0.461
1,4752565,4757079,id91,1,4514,117269380,4742565,0,1,0.0,0,0,0,3.0,3.0,0.0,3.297,1.132,2.507,2.507,76.066,44.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4752515,4752565,4757079,4757129,0.275,0.608,0.501
1,4970251,4975566,id7,1,5315,117050893,4960251,0,0,1.0,0,0,0,2.833,2.667,1.0,1.0,0.408,2.507,2.507,6.279,6.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4970201,4970251,4975566,4975616,0.569,0.51,0.498
1,4996639,5109855,id45,2,113216,116916604,4986639,0,0,1.0,0,0,0,2.167,3.0,1.0,3.0,0.74,2.393,2.393,11.543,35.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4996589,4996639,5109855,5109905,0.627,0.471,0.407
1,5026080,5027760,id391,1,1680,116998699,5016080,0,0,0.0,0,0,0,1.0,1.0,0.0,3.297,1.132,2.507,2.507,32.211,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5026030,5026080,5027760,5027810,0.588,0.353,0.351
1,5393040,5395497,id490,1,2457,116630962,5383040,0,0,1.0,0,0,0,17.805,17.783,0.0,3.297,1.132,2.28,2.28,32.211,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5392990,5393040,5395497,5395547,0.471,0.51,0.485
1,5971312,5972525,id411,1,1213,116053934,5961312,0,1,0.0,0,0,2,9.0,9.0,1.0,3.297,1.132,2.28,2.28,32.211,23.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5971262,5971312,5972525,5972575,0.529,0.529,0.495
1,8617102,8626104,id34,1,9002,113400355,8607102,0,0,0.0,0,0,0,36.8,36.5,0.0,2.0,0.789,1.219,1.219,47.387,35.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8617052,8617102,8626104,8626154,0.451,0.392,0.381
1,9409546,9410705,id416,1,1159,112615754,9399546,0,0,1.0,0,0,0,53.0,53.0,0.0,3.297,1.132,1.701,1.701,17.483,35.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9409496,9409546,9410705,9410755,0.569,0.529,0.45
1,9602750,9605710,id146,1,2960,112420749,9592750,0,1,0.0,0,0,0,67.5,67.5,1.0,1.0,0.577,1.701,1.701,8.332,29.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9602700,9602750,9605710,9605760,0.706,0.627,0.592
1,10170569,10368235,id1,2,197666,111658224,10160569,0,2,0.0,2,0,0,58.221,53.0,1.0,15.0,2.876,1.47,1.47,45.415,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10170519,10170569,10368235,10368285,0.373,0.216,0.424
1,10333710,10335514,id268,1,1804,111690945,10323710,0,0,0.0,0,0,0,60.0,60.0,0.0,3.297,1.132,1.47,1.47,14.457,19.255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10333660,10333710,10335514,10335564,0.471,0.529,0.461
1,10455970,10457053,id462,1,1083,111569406,10445970,0,1,0.1,0,0,0,52.0,52.0,1.0,3.297,1.132,1.47,1.47,129.492,35.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10455920,10455970,10457053,10457103,0.431,0.392,0.428
1,10653752,10655032,id99,1,1280,111371427,10643752,0,1,0.0,2,0,0,36.667,36.5,1.0,1.0,0.577,1.47,1.47,32.211,35.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10653702,10653752,10655032,10655082,0.667,0.569,0.62
1,11178361,11181070,id83,2,2709,110845389,11168361,0,1,0.0,0,0,0,61.5,62.0,2.0,2.0,1.0,3.06,3.06,6.99,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11178311,11178361,11181070,11181120,0.51,0.392,0.458
1,11975778,11977555,id474,1,1777,110048904,11965778,0,0,0.0,0,0,0,80.0,80.0,0.0,3.297,1.132,3.06,3.06,15.24,35.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11975728,11975778,11977555,11977605,0.588,0.529,0.49
1,12034455,12036288,id374,1,1833,109990171,12024455,0,0,1.0,0,0,0,84.0,84.0,0.0,3.297,1.132,0.998,0.998,7.036,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12034405,12034455,12036288,12036338,0.529,0.608,0.502
1,13635375,13636803,id148,1,1428,108389656,13625375,0,0,0.118,0,0,0,9.0,9.0,0.0,3.297,1.132,1.343,1.343,5.982,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13635325,13635375,13636803,13636853,0.431,0.412,0.444
1,13688353,13689427,id346,1,1074,108337032,13678353,0,0,0.0,0,0,0,12.667,12.5,1.0,1.0,0.577,1.343,1.343,32.211,35.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13688303,13688353,13689427,13689477,0.333,0.373,0.375
1,14483818,14484863,id354,1,1045,107541596,14473818,0,0,0.167,0,0,0,3.0,3.0,0.0,3.297,1.132,2.127,2.127,32.211,35.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14483768,14483818,14484863,14484913,0.353,0.392,0.382
1,14892547,14894126,id281,1,1579,107132333,14882547,0,1,0.5,0,0,0,6.0,6.0,0.0,3.297,1.132,2.334,2.334,28.857,8.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14892497,14892547,14894126,14894176,0.667,0.667,0.509
1,14966641,14970032,id131,1,3391,107056427,14956641,0,1,0.0,0,0,0,5.0,5.0,1.0,3.297,1.132,2.334,2.334,44.254,84.285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14966591,14966641,14970032,14970082,0.392,0.529,0.512
1,15683198,15705982,id525,2,22784,106320477,15673198,0,1,1.0,1,0,0,42.417,42.5,1.0,5.0,1.248,2.334,2.334,22.95,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15683148,15683198,15705982,15706032,0.608,0.588,0.505
1,16001758,16004231,id255,1,2473,106022228,15991758,0,0,0.235,0,0,0,55.333,55.5,1.0,1.0,0.577,1.782,1.782,55.515,8.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16001708,16001758,16004231,16004281,0.647,0.608,0.462
1,16216036,16242940,id380,1,26904,105783519,16206036,0,1,0.0,3,0,0,36.821,36.5,1.0,6.0,1.806,1.782,1.782,25.724,44.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16215986,16216036,16242940,16242990,0.608,0.686,0.537
1,17563481,17564841,id154,1,1360,104461618,17553481,0,1,0.0,0,0,2,9.0,9.0,0.0,3.297,1.132,1.782,1.782,39.674,54.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17563431,17563481,17564841,17564891,0.569,0.608,0.541
1,17886394,17887520,id151,1,1126,104138939,17876394,0,0,0.0,0,0,0,3.0,3.0,0.0,3.297,1.132,3.376,3.376,38.99,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17886344,17886394,17887520,17887570,0.627,0.392,0.554
1,18069414,18071911,id79,1,2497,103954548,18059414,0,1,0.952,0,0,0,1.0,1.0,0.0,3.297,1.132,3.376,3.376,5.85,35.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18069364,18069414,18071911,18071961,0.451,0.647,0.484
1,19803981,19814862,id291,1,10881,102211597,19793981,0,1,1.0,0,0,0,41.333,42.5,1.0,4.0,1.557,1.824,1.824,50.162,72.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19803931,19803981,19814862,19814912,0.333,0.608,0.482
1,19871789,19873547,id111,1,1758,102152912,19861789,0,0,0.0,0,0,0,29.0,29.0,1.0,2.0,1.0,1.824,1.824,11.954,4.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19871739,19871789,19873547,19873597,0.529,0.471,0.454
1,19938766,19958911,id52,1,20145,102067548,19928766,0,0,0.0,0,0,2,20.762,21.0,1.0,4.0,1.48,1.824,1.824,18.441,34.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19938716,19938766,19958911,19958961,0.451,0.627,0.445
