chr,coor_s,coor_e,ids,jumps,length,centro,telo,gaps,genes,intra_frac,cpgisl_in,cpgisl_bor,ctcf,repli_in,repli_bor,repli_bor_deriv,repli_deriv,repli_vari,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA_l,LINE_l,LTR_l,SINE_l,Low_complexity_l,Retroposon_l,Satellite_l,Simple_repeat_l,rRNA_l,snRNA_l,scRNA_l,srpRNA_l,tRNA_l,RC_l,DNA_r,LINE_r,LTR_r,SINE_r,Low_complexity_r,Retroposon_r,Satellite_r,Simple_repeat_r,rRNA_r,snRNA_r,scRNA_r,srpRNA_r,tRNA_r,RC_r,L1_s_l,L2_s_l,MIR_s_l,Alu_s_l,Satellite_s_l,L1_s_r,L2_s_r,MIR_s_r,Alu_s_r,Satellite_s_r,used_coor_l_s,used_coor_l_e,used_coor_r_s,used_coor_r_e,CG_frac_l,CG_frac_r,CG_frac_in
1,4948,6437,id267,1,1489,122020022,3563,4,0,0.0,0,0,0,17.564,17.584,0.0,3.228,1.131,1.344,1.344,33.228,41.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4898,4948,6437,6487,-1.0,-1.0,-1.0
1,269661,270914,id103,1,1253,121755545,259661,0,0,1.0,0,0,0,23.333,25.5,13.0,13.0,7.506,1.344,1.344,33.228,41.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,269611,269661,270914,270964,0.314,0.549,0.407
1,1373514,1391794,id569,2,18280,120634665,1363514,0,2,1.0,2,0,0,72.053,72.0,0.0,6.0,2.068,1.116,1.116,69.936,41.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373464,1373514,1391794,1391844,0.588,0.373,0.546
1,1901898,1906041,id213,2,4143,120120418,1891898,0,0,1.0,0,0,0,71.2,71.5,1.0,2.0,0.837,1.116,1.116,69.381,225.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1901848,1901898,1906041,1906091,0.608,0.588,0.519
1,2586138,2662138,id481,1,76000,119364321,2576138,0,3,1.0,5,2,0,33.571,33.0,1.0,13.0,4.15,1.344,1.344,47.867,110.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2586088,2586138,2662138,2662188,0.608,0.686,0.574
1,3157691,3159124,id401,3,1433,118867335,3147691,0,1,0.0,0,0,0,2.0,2.0,0.0,3.228,1.131,1.344,1.344,6.926,41.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3157641,3157691,3159124,3159174,0.569,0.647,0.444
1,3291439,3294264,id326,1,2825,118732195,3281439,0,1,1.0,0,0,0,2.5,2.5,0.0,1.0,0.577,1.344,1.344,12.859,43.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3291389,3291439,3294264,3294314,0.569,0.627,0.571
1,3567656,3569115,id535,1,1459,118457344,3557656,0,1,0.05,0,0,0,13.667,13.5,1.0,1.0,0.577,1.344,1.344,8.865,13.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3567606,3567656,3569115,3569165,0.667,0.706,0.635
1,3634258,3635917,id152,1,1659,118390542,3624258,0,1,1.0,0,0,0,18.0,18.0,0.0,3.228,1.131,1.344,1.344,268.956,71.465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3634208,3634258,3635917,3635967,0.588,0.51,0.56
1,4074673,4076739,id168,1,2066,117949720,4064673,0,0,1.0,0,0,0,7.0,7.0,0.0,3.228,1.131,2.507,2.507,21.94,41.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4074623,4074673,4076739,4076789,0.529,0.627,0.536
1,5246743,5255228,id520,3,8485,116771231,5236743,0,0,0.0,0,0,0,3.333,3.5,0.0,1.0,0.5,2.28,2.28,5.944,41.887,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5246693,5246743,5255228,5255278,0.451,0.608,0.434
1,5373348,5398735,id261,1,25387,116627724,5363348,0,0,0.956,0,0,0,2.5,3.0,1.0,1.0,0.707,2.28,2.28,26.273,41.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5373298,5373348,5398735,5398785,0.627,0.549,0.483
1,5663267,5664980,id421,1,1713,116361479,5653267,0,0,1.0,0,0,0,3.0,3.0,0.0,3.228,1.131,2.28,2.28,6.19,41.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5663217,5663267,5664980,5665030,0.529,0.569,0.536
1,5738017,5768320,id14,1,30303,116258139,5728017,0,0,1.0,0,0,0,1.935,1.5,0.0,1.0,0.25,2.28,2.28,34.17,9.685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5737967,5738017,5768320,5768370,0.373,0.51,0.53
1,5743602,5745086,id456,1,1484,116281373,5733602,0,0,0.0,0,0,0,2.0,2.0,0.0,3.228,1.131,2.28,2.28,203.565,64.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5743552,5743602,5745086,5745136,0.529,0.706,0.566
1,6027346,6029542,id280,1,2196,115996917,6017346,0,1,0.914,0,0,0,7.333,7.5,0.0,1.0,0.577,2.131,2.131,16.06,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6027296,6027346,6029542,6029592,0.686,0.686,0.543
1,6149281,6151058,id474,1,1777,115875401,6139281,0,1,0.0,0,0,0,27.667,27.5,1.0,1.0,0.577,2.131,2.131,9.32,11.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6149231,6149281,6151058,6151108,0.627,0.647,0.499
1,6458040,6460513,id255,1,2473,115565946,6448040,0,1,0.0,0,2,0,52.667,52.5,0.0,1.0,0.577,2.131,2.131,6.383,41.887,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6457990,6458040,6460513,6460563,0.216,0.784,0.547
1,7103031,7105785,id551,1,2754,114920674,7093031,0,1,1.0,0,0,0,5.0,5.0,1.0,2.0,1.0,1.691,1.691,34.12,6.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7102981,7103031,7105785,7105835,0.431,0.51,0.443
1,7696953,7698784,id179,1,1831,114327675,7686953,0,1,1.0,0,0,0,2.5,2.5,0.0,1.0,0.707,1.691,1.691,6.425,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7696903,7696953,7698784,7698834,0.549,0.51,0.511
1,8082543,8083555,id504,1,1012,113942904,8072543,0,0,0.0,0,0,0,19.0,19.0,1.0,3.228,1.131,1.219,1.219,284.09,41.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8082493,8082543,8083555,8083605,0.314,0.373,0.433
1,8540765,8543801,id575,1,3036,113482658,8530765,0,0,1.0,0,0,0,28.0,28.0,1.0,3.228,1.131,1.219,1.219,38.525,151.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8540715,8540765,8543801,8543851,0.333,0.314,0.368
1,8798299,8800723,id567,1,2424,113225736,8788299,0,0,0.0,0,0,0,57.0,57.0,1.0,3.228,1.131,1.219,1.219,24.86,41.887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8798249,8798299,8800723,8800773,0.627,0.569,0.458
1,9165344,9166599,id176,1,1255,112859860,9155344,0,1,0.0,0,0,0,71.5,71.5,1.0,1.0,0.707,1.701,1.701,9.45,10.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9165294,9165344,9166599,9166649,0.647,0.588,0.509
1,10298185,10299739,id399,2,1554,111726720,10288185,0,1,1.0,0,0,0,55.5,55.5,0.0,1.0,0.707,1.47,1.47,6.385,41.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10298135,10298185,10299739,10299789,0.333,0.431,0.373
1,10491741,10496402,id324,1,4661,111530057,10481741,0,1,0.0,0,0,0,44.667,45.0,1.0,1.0,0.516,1.47,1.47,68.502,41.887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10491691,10491741,10496402,10496452,0.471,0.647,0.482
1,11296450,11298529,id425,1,2079,110727930,11286450,0,0,0.0,0,0,0,36.333,36.5,0.0,1.0,0.577,3.06,3.06,5.35,41.887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11296400,11296450,11298529,11298579,0.392,0.451,0.476
