1.640190941001026803e-01,5.250696520394914496e-02,2.862531242793696085e-01
7.673391769966964038e-02,1.819739123610256415e-01,1.147750657921548373e-01
6.233240654059274974e-04,2.735968066621591310e-01,2.454724080153116231e-02
3.948393335413577510e-02,3.406675342253995503e-04,1.529583440872812720e-02
8.436752415455847295e-03,1.334552877757750333e-01,2.586439463802742700e-01
5.893363765153743737e-03,1.960246679997341701e-01,7.111467566892071268e-02
2.264677197447230537e-03,1.205539860857982870e-01,7.748455795097101972e-02
4.956694798069155670e-04,1.925593744395566742e-01,1.142338634867275451e-02
4.409728834922908153e-02,3.452196308111358247e-01,2.246850552639252929e-01
1.657824830642383451e-02,2.553516696502828864e-01,3.415233329314198985e-01
2.548714950734776510e-02,3.939512530559963199e-01,1.775128112762976995e-01
1.396661626960307157e-01,2.789742833488998430e-01,5.468316156142229850e-02
6.398040978526165282e-03,2.596940375305121229e-01,1.613617400225711151e-01
3.750153749247368568e-03,1.981014913594708882e-01,9.023582028094839433e-03
5.157776190031615644e-03,2.617311738417154032e-01,2.437010757081442200e-02
8.847463269739322747e-03,2.095287992378896402e-01,5.825435464566613292e-02
2.082112728577809602e-01,2.154723321118466040e-01,3.389977988535665121e-01
2.489042485499844007e-04,1.680945904631570009e-01,1.974253837338386941e-02
8.028912242377570733e-04,2.812355270683544739e-01,2.592629512522241775e-02
9.233418624624307861e-05,2.306033174574835254e-01,2.779421858479820193e-02
7.320018205859936053e-04,2.329049040789983871e-01,1.143215729601900280e-02
8.361126207075955663e-02,1.143530238786442110e-01,2.850396200425934223e-01
1.634839929583965512e-01,1.122360053485906353e-02,3.589422765849279578e-02
2.253300827569245355e-04,1.576960102719432433e-01,2.642575704561807640e-02
6.110143234385204125e-03,1.683217851147432442e-01,1.124325782458487355e-01
2.075670831777144936e-03,1.686317025651125345e-01,1.214652114185410005e-02
9.054764865717294161e-04,1.710391929406531175e-01,9.416773051747116818e-02
2.964499338928823155e-03,1.611668768658896245e-01,8.462492117871332764e-02
1.004232384070816901e-03,1.067722780470566901e-01,1.395825996498016239e-02
3.421730936273276028e-04,2.273834121114327589e-01,2.774696615769627409e-02
1.625645281717650941e-03,1.768006351059780157e-01,8.977068532373556897e-02
1.300083635406463003e-02,1.198921985898391135e-01,2.631110476959961503e-02
4.742435802734069894e-02,1.894887606901698718e-01,1.127526084039100623e-01
1.099983818170433281e-01,3.381688001687481182e-01,1.852080405594819235e-01
5.965226700030543854e-04,1.157744343318146685e-01,6.221679010675904703e-02
3.438317781581087113e-02,9.006063502724295788e-02,3.183680454634140733e-01
3.302754057822487009e-03,3.814631490368350364e-02,2.504432336281980226e-02
8.610062913855657304e-04,2.215204337802900159e-01,1.969898006830509210e-02
2.446125406533578885e-03,1.932744547559603898e-01,5.865037635538379590e-02
2.103885810078122420e-03,1.651494961031806097e-01,2.226017834908400675e-02
1.244091357744491594e-04,1.184528870112219467e-01,1.741923292367350204e-02
5.336783845191497150e-02,1.835520676989091937e-01,4.774693865182014219e-02
1.755137881298342584e-01,1.431396826547685075e-01,1.106767290606531784e-01
1.322546291236679269e-03,1.774231131893237445e-01,6.530174841934195673e-02
5.007080512329024902e-02,1.571557831844230813e-01,3.187081071708799951e-02
1.713852879669029814e-04,1.426870965326150764e-01,9.695156384091494634e-03
6.769830973208189719e-04,1.471798776543860321e-01,2.635777663627575373e-02
